File,rowID,Process Time [s],DateTime,Timestamp,CurrentDate,CurrentTime,CurrentState,ToolID,DimerLotID,Batch,OperatorID,BoatQTY,BatchQuality,SurfaceArea,Thickness,DimerGrams,CounterRun,VCH_A_10T,VCH_B_10T,CCH_1T,CCH_Pirani,Foreline,Run_Time,Maint_Time,VA1,VCTE,VCH,VCT,VGVA,VGVB,PyroA_UpperLowerC,PyroB_UpperLowerC,PyroA_HeaterC,PyroB_HeaterC,PyroY_HeaterC,PyroA_CF75C,PyroB_CF75C,VCH_A_DoorHeaterC,VCH_B_DoorHeaterC,VCH_A_RearHeaterC,VCH_B_RearHeaterC,VCH_A_DoorC,VCH_B_DoorC,VCH_A_FlangeHeaterC,VCH_B_FlangeHeaterC,VCH_A_PipeHeaterC,VCH_B_PipeHeaterC,BandA_FrntHeaterC,BandB_FrntHeaterC,BandA_MidHeaterC,BandB_MidHeaterC,BandA_RearHeaterC,BandB_RearHeaterC,CCH_UpperHeaterC,CCH_LowerHeaterC,CCH_ExPipeHeaterC,CCH_InPipeHeaterC,CCH_CF75C,VGVA_HeaterC,VGVB_HeaterC,VCT_HeaterC,VA1_HeaterC,PT1A_FlangeHeaterC,PT1A_PipeHeaterC,PYROA_CF40_HeaterC,PT1B_FlangeHeaterC,PT1B_PipeHeaterC,PYROB_CF40_HeaterC,Port1_PipeheaterC,Port2_PipeheaterC,Port3_PipeheaterC,Port4_PipeheaterC,ColdTrap_CanisterC,Chiller_AmbientC,Chiller_OutputC,SmartPyro
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,20983,20106,2021-02-24T16:08:47.000Z,1614182927,2/24/2021 12:00:00 AM,16:08:47,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,600.8,56,41.04,0,0.03,3186.81,0,0,0,0,1,0,0,625.06,625.01,133.27,126.43,136.62,110.21,103.74,107.8,175.05,174.92,175.17,172.92,172.72,166.48,200.58,88.55,-32768,-32768,79.01,70.17,169.87,170.09,169.94,170.04,70.17,75.82,169.89,169.97,169.92,170.52,170.04,142.95,145.79,169.97,173.22,103.76,195.98,22.03,22.61,23.13,169.74,169.64,18.49,-104.7,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,20984,20116,2021-02-24T16:08:57.000Z,1614182937,2/24/2021 12:00:00 AM,16:08:57,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,599.2,56,40.92,0,0.03,3186.81,0,0,0,0,1,0,0,624.92,625.08,133.15,126.38,136.4,110.14,103.84,107.75,174.87,174.92,175.32,173.37,173.34,166.51,193.76,88.69,-32768,-32768,79.51,70.02,170.34,170.04,170.04,170.07,70.05,75.79,170.02,170.17,170.04,170.47,170.04,143.1,145.89,170.14,173.37,103.69,196.11,22.26,22.58,23.06,169.64,170.17,18.49,-104.74,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,20985,20126,2021-02-24T16:09:07.000Z,1614182947,2/24/2021 12:00:00 AM,16:09:07,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,593.2,55.6,40.52,0,0.03,3186.81,0,0,0,0,1,0,0,624.97,625.01,132.68,126.06,136.01,110.04,103.67,107.65,175.1,174.92,175.47,174.57,174.97,166.41,192.18,88.69,-32768,-32768,79.27,69.71,169.59,169.87,170.02,169.97,70.02,75.72,170.12,170.07,170.09,170.59,169.89,143.1,145.84,169.94,173.34,103.76,195.86,22.33,22.63,22.98,169.72,170.97,18.49,-104.66,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,20986,20136,2021-02-24T16:09:17.000Z,1614182957,2/24/2021 12:00:00 AM,16:09:17,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,584.8,54.8,40,0,0.03,3186.81,0,0,0,0,1,0,0,625.13,624.94,132.14,125.67,135.5,110.04,103.52,107.58,175.02,175.07,175.32,176.45,176.52,166.46,200.13,88.84,-32768,-32768,79.54,69.76,170.34,169.99,169.92,170.12,70.05,75.63,170.02,169.94,169.97,170.59,170.04,143.03,145.84,170.09,173.42,103.67,195.78,22.31,22.66,22.91,169.77,171.92,18.47,-104.66,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,20987,20146,2021-02-24T16:09:27.000Z,1614182967,2/24/2021 12:00:00 AM,16:09:27,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,575.2,53.6,39.4,0,0.03,3186.81,0,0,0,0,1,0,0,624.99,624.94,131.8,125.26,135.01,109.92,103.45,107.36,175,175.12,175.25,177.87,178.42,166.48,199.83,88.91,-32768,-32768,79.49,70.22,169.67,170.07,169.99,169.97,69.88,75.5,170.07,169.92,169.94,170.49,170.04,143.03,146.09,170.12,173.27,103.62,196.08,22.23,22.81,22.98,169.74,172.57,18.47,-104.62,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,20988,20157,2021-02-24T16:09:38.000Z,1614182978,2/24/2021 12:00:00 AM,16:09:38,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,566.8,52.8,38.84,0,0.03,3186.81,0,0,0,0,1,0,0,624.85,625.04,131.33,124.86,134.76,109.9,103.52,107.36,175,175.05,175.25,178.75,178.97,166.28,192.18,88.98,-32768,-32768,78.91,70.14,170.14,170.02,170.02,170.02,69.78,75.36,170.09,170.09,170.04,170.44,169.94,143.08,146.26,169.99,173.27,103.62,196.13,22.38,22.68,23.01,169.74,172.72,18.44,-104.62,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,20989,20167,2021-02-24T16:09:48.000Z,1614182988,2/24/2021 12:00:00 AM,16:09:48,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,557.2,52,38.2,0,0.03,3186.81,0,0,0,0,1,0,0,624.99,625.04,130.96,124.72,134.2,109.85,103.45,107.29,175.05,175.02,175.3,178.6,178.65,166.26,194.06,88.84,-32768,-32768,78.19,69.85,169.79,170.04,170.04,170.04,69.88,75.19,170.09,169.99,170.02,170.44,169.92,143.05,146.36,170.02,173.34,103.69,196.21,22.23,22.63,22.86,169.69,172.37,18.42,-104.62,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,20990,20177,2021-02-24T16:09:58.000Z,1614182998,2/24/2021 12:00:00 AM,16:09:58,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,547.6,51.2,37.64,0,0.03,3186.81,0,0,0,0,1,0,0,625.06,624.9,130.67,124.35,134.03,109.68,103.23,107.29,174.97,174.95,175.1,177.95,177.55,166.14,200.66,88.91,-32768,-32768,78.02,69.9,169.92,169.97,169.97,170.02,69.93,75.29,169.92,170.17,170.04,170.34,169.99,143.05,146.83,170.12,173.39,103.69,196.18,22.38,22.41,22.93,169.74,171.49,18.49,-104.62,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,20991,20187,2021-02-24T16:10:08.000Z,1614183008,2/24/2021 12:00:00 AM,16:10:08,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,537.6,50.4,37.12,0,0.03,3186.81,0,0,0,0,1,0,0,624.99,624.99,130.47,124.33,133.98,109.7,103.3,107.22,174.87,174.97,175.02,176.82,176.47,166.04,196.93,88.86,-32768,-32768,78.98,70.41,170.12,169.87,170.02,170.02,69.93,75.22,169.94,169.87,169.97,170.37,170.07,142.9,146.96,170.09,173.49,103.62,196.03,22.31,22.58,22.73,169.77,170.94,18.37,-104.58,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,20992,20197,2021-02-24T16:10:18.000Z,1614183018,2/24/2021 12:00:00 AM,16:10:18,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,531.2,50,36.72,0,0.03,3186.81,0,0,0,0,1,0,0,624.99,625.06,130.84,124.52,134.25,109.78,103.4,107.39,175,174.9,175.02,175.75,175,165.99,191.6,88.86,-32768,-32768,79.47,70.26,169.84,169.87,170.02,169.92,70.05,75.58,169.92,169.82,169.92,170.29,169.97,143.03,147.26,170.09,173.64,103.55,196.11,22.28,22.43,22.81,169.67,170.47,18.27,-104.58,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,20993,20207,2021-02-24T16:10:28.000Z,1614183028,2/24/2021 12:00:00 AM,16:10:28,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,526.8,49.2,36.44,0,0.03,3186.81,0,0,0,0,1,0,0,625.01,624.99,131.43,125.04,134.74,110.02,103.47,107.53,175.15,175.05,175.17,174.87,173.82,165.79,197.16,89.01,-32768,-32768,79.49,69.93,170.02,169.87,169.87,170.02,70.07,75.53,169.99,169.97,170.02,170.44,170.12,142.88,147.63,170.09,173.64,103.62,196.11,22.23,22.51,22.51,169.69,169.74,18.44,-104.54,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,20994,20217,2021-02-24T16:10:38.000Z,1614183038,2/24/2021 12:00:00 AM,16:10:38,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,533.6,49.6,36.8,0,0.03,3186.81,0,0,0,0,1,0,0,625.01,624.94,132.07,125.67,135.47,110.31,103.79,107.92,175,174.97,174.97,173.69,172.84,165.49,201.46,89.1,-32768,-32768,79.56,69.93,169.97,169.99,169.99,169.87,70.07,75.65,169.94,170.07,169.87,170.44,170.14,142.98,147.73,170.12,173.72,103.76,196.18,22.18,22.41,22.46,169.74,169.42,18.34,-104.58,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,20995,20227,2021-02-24T16:10:48.000Z,1614183048,2/24/2021 12:00:00 AM,16:10:48,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,528.4,49.2,36.56,0,0.03,3186.81,0,0,0,0,1,0,0,624.97,624.97,132.88,126.21,136.06,110.74,104.32,108.16,174.75,174.87,175.2,173.24,172.74,165.31,196.16,89.13,-32768,-32768,78.96,70.22,169.97,170.07,169.92,170.04,70.09,75.75,169.99,170.04,169.92,170.32,169.99,142.9,148.15,169.94,173.67,103.79,196.18,22.16,22.53,22.53,169.74,169.49,18.37,-104.58,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,20996,20237,2021-02-24T16:10:58.000Z,1614183058,2/24/2021 12:00:00 AM,16:10:58,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,519.2,48.8,36.04,0,0.03,3186.81,0,0,0,0,1,0,0,624.99,624.99,133.05,126.58,136.48,110.84,104.39,108.52,174.95,174.85,175.27,173.39,173.27,165.24,191.5,88.98,-32768,-32768,78.55,70.14,170.14,170.07,169.99,169.97,70.02,75.77,170.02,170.02,169.97,170.34,170.04,142.95,148.28,170.07,173.84,103.81,196.48,22.08,22.36,22.41,169.77,169.97,18.37,-104.62,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,20997,20247,2021-02-24T16:11:08.000Z,1614183068,2/24/2021 12:00:00 AM,16:11:08,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,510,48.4,35.48,0,0.03,3186.81,0,0,0,0,1,0,0,624.99,625.06,132.97,126.73,136.26,111.08,104.56,108.54,175.1,175,175.12,174.22,174.87,165.04,198.36,88.86,-32768,-32768,78.31,70.12,169.92,170.07,169.92,170.02,70,75.72,169.89,169.94,169.94,170.39,170.04,143.05,148.33,170.04,173.9,103.91,196.63,22.08,22.38,22.43,169.82,170.77,18.37,-104.62,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,20998,20257,2021-02-24T16:11:18.000Z,1614183078,2/24/2021 12:00:00 AM,16:11:18,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,500.8,48,35,0,0.03,3186.81,0,0,0,0,1,0,0,625.01,625.01,132.58,126.26,136.01,111.06,104.58,108.57,175.07,175.12,175.22,175.3,176.55,164.99,201.61,88.89,-32768,-32768,78.62,70.14,170.32,170.04,170.04,169.87,70,75.65,169.87,170.02,169.97,170.32,170.02,143,148.7,170.04,173.82,103.93,196.71,22.03,22.26,22.43,169.74,171.87,18.37,-104.58,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,20999,20267,2021-02-24T16:11:28.000Z,1614183088,2/24/2021 12:00:00 AM,16:11:28,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,491.2,46.8,34.44,0,0.03,3186.81,0,0,0,0,1,0,0,624.94,624.94,132.19,125.94,135.45,111.08,104.61,108.52,175,175.05,175.15,177.1,178.42,164.84,194.96,88.84,-32768,-32768,79.2,70.29,169.79,170.12,170.19,170.12,69.88,75.46,170.04,169.79,169.89,170.27,170.02,143.08,148.8,169.99,174,103.93,196.53,21.73,22.33,22.46,169.74,172.64,18.57,-104.7,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,21000,20277,2021-02-24T16:11:38.000Z,1614183098,2/24/2021 12:00:00 AM,16:11:38,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,481.6,45.6,33.84,0,0.03,3186.81,0,0,0,0,1,0,0,625.11,624.97,131.53,125.5,135.03,110.96,104.44,108.5,174.97,175.02,175.07,178.07,179.2,164.77,190.4,89.01,-32768,-32768,78.91,70.22,170.12,169.87,170.02,169.97,70.02,75.5,170.07,169.99,169.94,170.19,169.82,143.03,148.82,170.09,174,104.05,196.73,21.81,22.21,22.33,169.82,172.77,18.67,-104.66,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,21001,20287,2021-02-24T16:11:48.000Z,1614183108,2/24/2021 12:00:00 AM,16:11:48,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,469.6,45.2,33.28,0,0.03,3186.81,0,0,0,0,1,0,0,624.97,625.04,131.16,125.21,134.47,111.06,104.51,108.57,175.1,175,175.15,178,178.8,164.74,198.81,88.89,-32768,-32768,78.77,70.07,169.84,169.99,170.14,169.82,69.95,75.53,169.99,169.94,169.92,170.24,170.04,142.88,149.15,170.12,173.97,104.05,196.78,21.96,22.28,22.41,169.82,172.54,18.52,-104.7,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,21002,20297,2021-02-24T16:11:58.000Z,1614183118,2/24/2021 12:00:00 AM,16:11:58,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,460.8,44.8,32.8,0,0.03,3186.81,0,0,0,0,1,0,0,624.92,625.06,130.57,124.84,134,110.96,104.58,108.57,175.02,174.9,175.12,177.3,177.67,164.67,202.13,88.81,-32768,-32768,78.79,70.24,169.97,169.97,169.97,170.19,69.95,75.48,169.92,170.02,169.89,170.34,169.97,142.88,149.15,169.97,174.22,104.27,196.86,21.88,22.23,22.28,169.82,171.94,18.64,-104.66,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,21003,20307,2021-02-24T16:12:08.000Z,1614183128,2/24/2021 12:00:00 AM,16:12:08,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,452,43.6,32.36,0,0.03,3186.81,0,0,0,0,1,0,0,624.99,624.94,130.01,124.28,133.49,110.96,104.54,108.52,175,174.9,175.1,176.6,176.72,164.62,194.36,88.84,-32768,-32768,78.48,70.22,170.24,169.97,170.19,170.04,69.95,75.41,169.89,169.97,169.99,170.29,169.87,142.85,149.47,169.99,174.25,104.32,196.91,21.96,22.38,22.38,169.79,171.24,18.67,-104.66,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,21004,20317,2021-02-24T16:12:18.000Z,1614183138,2/24/2021 12:00:00 AM,16:12:18,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,447.2,43.2,32.12,0,0.02,3186.81,0,0,0,0,1,0,0,625.08,624.94,129.89,124.15,133.27,110.89,104.39,108.45,174.92,175.05,175.17,175.32,175.52,164.54,191.73,88.76,-32768,-32768,78.43,70.02,169.67,169.99,170.22,169.97,70.09,75.5,169.99,169.87,169.89,170.29,170.02,142.78,149.44,169.97,174.32,104.32,196.83,21.93,22.38,22.31,169.72,170.64,18.67,-104.66,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,21005,20328,2021-02-24T16:12:29.000Z,1614183149,2/24/2021 12:00:00 AM,16:12:29,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,442.4,42.8,31.8,0,0.02,3186.81,0,0,0,0,1,0,0,624.94,625.11,130.11,124.37,133.59,110.98,104.41,108.54,175,175.05,175.07,174.4,174.15,164.67,200.01,88.72,-32768,-32768,78.21,70.17,170.34,170.02,170.17,170.17,70.07,75.63,169.99,169.79,169.97,170.29,170.02,142.83,149.47,170.14,174.32,104.41,196.83,21.98,22.43,22.23,169.74,170.07,18.64,-104.62,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,21006,20348,2021-02-24T16:12:49.000Z,1614183169,2/24/2021 12:00:00 AM,16:12:49,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,438,42,31.56,0,0.02,3186.81,0,0,0,0,1,0,0,625.11,624.92,131.72,125.48,134.91,111.23,104.8,108.64,174.97,174.8,175.12,173.24,172.79,164.59,194.86,88.81,-32768,-32768,78.21,70.09,169.97,169.94,170.09,170.07,69.97,75.75,170.02,169.97,170.02,170.22,170.02,142.85,149.64,169.99,174.32,104.61,196.91,21.83,22.46,22.43,169.64,169.52,18.69,-104.66,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,21007,20358,2021-02-24T16:12:59.000Z,1614183179,2/24/2021 12:00:00 AM,16:12:59,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,436.8,42,31.48,0,0.02,3186.81,0,0,0,0,1,0,0,624.99,624.92,132.46,126.29,135.6,111.25,104.97,108.81,174.97,174.95,175.02,173.44,173.19,164.54,191.2,88.91,-32768,-32768,77.99,70.17,170.17,170.09,169.97,170.07,69.97,75.6,170.02,169.89,170.02,170.24,169.99,142.68,149.72,170.02,174.42,104.73,196.91,22.13,22.38,22.41,169.67,169.99,18.77,-104.62,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,21008,20368,2021-02-24T16:13:09.000Z,1614183189,2/24/2021 12:00:00 AM,16:13:09,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,433.2,42,31.36,0,0.02,3186.81,0,0,0,0,1,0,0,624.92,625.01,132.75,126.51,135.82,111.47,104.99,108.98,174.9,175.02,174.9,174.52,174.57,164.64,199.31,88.91,-32768,-32768,77.94,70.19,169.64,170.12,170.12,169.77,69.95,75.7,169.87,170.04,170.02,170.24,170.02,142.78,149.64,170.17,174.27,104.78,196.91,22.13,22.31,22.31,169.67,170.69,18.77,-104.62,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,21009,20388,2021-02-24T16:13:29.000Z,1614183209,2/24/2021 12:00:00 AM,16:13:29,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,422.4,40.8,30.88,0,0.02,3186.81,0,0,0,0,1,0,0,625.08,624.94,132.19,126.24,135.13,111.2,104.87,108.86,175.15,175.05,175,177.45,177.65,164.82,193.71,89.01,-32768,-32768,78.45,70.12,169.67,169.97,170.12,170.09,69.93,75.55,169.99,169.99,169.94,170.27,169.87,142.63,149.52,170.12,174.3,104.97,197.13,22.16,22.33,22.56,169.59,172.42,18.92,-104.58,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,21010,20398,2021-02-24T16:13:39.000Z,1614183219,2/24/2021 12:00:00 AM,16:13:39,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,417.6,40.8,30.6,0,0.02,3186.81,0,0,0,0,1,0,0,624.94,624.9,131.6,125.8,134.62,111.13,104.63,108.69,174.9,174.95,175.22,178.22,178.92,164.97,191.08,89.22,-32768,-32768,78.55,70.22,170.14,169.89,170.07,169.87,70,75.43,169.99,169.94,170.04,170.17,169.87,142.78,149.44,170.12,174.35,105.09,197.06,22.21,22.33,22.48,169.59,172.87,18.94,-104.62,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,21011,20408,2021-02-24T16:13:49.000Z,1614183229,2/24/2021 12:00:00 AM,16:13:49,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,414.8,40.4,30.48,0,0.02,3186.81,0,0,0,0,1,0,0,624.9,624.97,131.04,125.23,133.83,110.86,104.58,108.42,174.92,175.05,175.02,178.02,178.87,165.07,200.63,89.39,-32768,-32768,78.38,70.05,170.17,169.97,170.12,169.94,69.93,75.6,169.99,169.94,169.97,170.27,169.99,142.7,149.47,170.22,174.37,105.21,197.01,22.26,22.38,22.36,169.54,172.59,19.04,-104.66,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,21012,20428,2021-02-24T16:14:09.000Z,1614183249,2/24/2021 12:00:00 AM,16:14:09,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,403.6,38.8,29.92,0,0.02,3186.81,0,0,0,0,1,0,0,625.04,624.99,129.81,124.37,132.68,110.67,104.17,108.3,175.15,175.05,174.72,176.45,176.85,165.36,194.63,89.56,-32768,-32768,78.11,70.07,170.44,170.07,170.07,169.97,69.95,75.63,169.99,170.07,170.02,170.19,170.02,142.78,149.35,170.24,174.3,105.43,197.11,22.31,22.43,22.38,169.59,171.44,19.07,-104.58,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,21013,20438,2021-02-24T16:14:19.000Z,1614183259,2/24/2021 12:00:00 AM,16:14:19,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,400,39.2,29.76,0,0.02,3186.81,0,0,0,0,1,0,0,624.99,624.94,129.52,124.01,132.46,110.6,104.17,108.23,175.02,175,174.72,175.1,175.65,165.59,193.38,89.85,-32768,-32768,77.75,70.22,169.37,170.17,170.02,170.04,70.02,75.53,170.09,169.84,169.94,170.22,169.94,142.7,149.27,170.32,174.25,105.5,197.03,22.43,22.53,22.48,169.52,170.92,19.07,-104.58,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,21014,20448,2021-02-24T16:14:29.000Z,1614183269,2/24/2021 12:00:00 AM,16:14:29,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,503.6,41.6,34.52,0,0.02,3186.81,0,0,0,0,1,0,0,624.92,624.94,129.59,124.15,132.53,110.74,104.34,108.33,174.97,174.95,174.85,174.4,174.32,165.84,200.21,89.92,-32768,-32768,77.63,70.17,170.34,170.09,170.02,170.12,70.12,75.7,170.09,169.94,169.89,170.14,170.02,142.7,149.17,170.22,174.32,105.57,197.11,22.28,22.61,22.48,169.54,170.42,19.02,-104.58,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,21015,20469,2021-02-24T16:14:50.000Z,1614183290,2/24/2021 12:00:00 AM,16:14:50,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,483.2,45.2,33.96,0,0.03,3186.81,0,0,0,0,1,0,0,625.06,625.04,131.21,125.26,133.73,111.23,104.66,108.64,175.05,175.02,174.92,173.34,172.77,166.09,192.83,90.19,-32768,-32768,78.02,70.05,169.79,170.12,169.97,170.14,69.97,75.79,169.89,170.09,169.89,170.17,170.04,142.73,149.25,170.09,174.35,105.65,197.08,22.38,22.61,22.46,169.49,169.77,19.04,-104.62,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,21016,20479,2021-02-24T16:15:00.000Z,1614183300,2/24/2021 12:00:00 AM,16:15:00,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,472,45.2,33.4,0,0.02,3186.81,0,0,0,0,1,0,0,625.01,624.97,132.04,126.24,134.71,111.37,104.9,108.96,175.12,174.87,174.92,173.79,173.17,166.04,194.56,90.33,-32768,-32768,77.65,70.26,170.39,170.07,170.07,169.94,70,75.72,169.94,169.97,169.99,170.09,169.92,142.83,149.27,170.09,174.35,105.89,197.11,22.31,22.38,22.31,169.42,169.99,19.14,-104.62,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,21017,20489,2021-02-24T16:15:10.000Z,1614183310,2/24/2021 12:00:00 AM,16:15:10,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,460.8,43.6,32.76,0,0.02,3186.81,0,0,0,0,1,0,0,624.94,624.99,132.48,126.82,135.33,111.76,105.12,109.32,174.9,174.95,174.77,175,174,166.04,201.56,90.58,-32768,-32768,77.51,70.41,169.64,170.04,169.97,170.09,70,75.67,169.97,169.92,169.87,170.27,170.02,142.85,149.35,170.09,174.3,105.98,197.11,22.43,22.48,22.56,169.59,170.77,18.99,-104.62,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,21018,20499,2021-02-24T16:15:20.000Z,1614183320,2/24/2021 12:00:00 AM,16:15:20,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,451.6,43.2,32.32,0,0.02,3186.81,0,0,0,0,1,0,0,625.04,624.99,132.63,126.78,135.23,111.88,105.43,109.27,174.9,174.8,174.87,176.15,175.82,165.91,198.78,90.65,-32768,-32768,77.65,70.14,170.42,170.04,170.12,169.89,69.95,75.58,170.07,169.92,170.02,170.22,169.99,142.83,149.3,170.19,174.3,105.98,197.13,22.31,22.41,22.48,169.47,171.84,19.09,-104.62,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,21019,20509,2021-02-24T16:15:30.000Z,1614183330,2/24/2021 12:00:00 AM,16:15:30,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,442,43.2,31.8,0,0.02,3186.81,0,0,0,0,1,0,0,625.04,625.01,132.36,126.7,135.06,111.78,105.36,109.41,174.97,174.8,174.9,177.52,177.47,165.99,191.38,90.82,-32768,-32768,78.26,69.85,169.89,169.97,170.04,169.97,70.02,75.53,169.97,169.99,169.87,170.24,169.97,142.8,149.42,170.09,174.25,106.13,197.06,22.31,22.41,22.58,169.49,172.69,19.09,-104.66,0,NA
